hid,sample_geo,hinc,hsize,hhrtotals,hhtotals
408873,102,13,2,1,1
408907,103,1,1,1,1
408909,906,13,1,1,1
408922,903,12,2,1,1
408934,102,14,5,1,1
408969,105,16,4,1,1
408995,101,14,4,1,1
409017,902,13,3,1,1
409163,105,15,3,1,1
409225,905,1,1,1,1
409340,904,15,6,1,1
409441,900,13,4,1,1
409465,103,7,6,1,1
409567,101,15,2,1,1
409579,904,13,4,1,1
409694,105,11,1,1,1
409863,102,14,3,1,1
409880,102,15,2,1,1
410069,905,3,1,1,1
410071,904,7,3,1,1
410126,102,16,3,1,1
410240,105,13,1,1,1
410263,103,2,1,1,1
410296,906,11,1,1,1
410311,904,13,2,1,1
410336,906,9,2,1,1
410392,105,8,2,1,1
410416,105,11,2,1,1
410422,103,1,1,1,1
410777,105,15,2,1,1
410884,901,13,2,1,1
410910,105,12,3,1,1
410930,105,16,3,1,1
411010,100,10,2,1,1
411169,101,3,1,1,1
411314,103,16,4,1,1
411362,902,14,2,1,1
411456,101,16,3,1,1
411460,900,11,1,1,1
411531,104,14,5,1,1
411639,102,16,2,1,1
411734,104,11,1,1,1
411796,102,16,2,1,1
411811,902,6,2,1,1
411991,103,10,1,1,1
412094,102,12,1,1,1
412458,103,16,4,1,1
412462,100,13,3,1,1
412497,900,16,4,1,1
412549,901,3,1,1,1
412618,900,14,4,1,1
412735,900,14,3,1,1
412780,900,6,1,1,1
412908,903,14,3,1,1
412946,904,7,1,1,1
412948,904,10,4,1,1
412950,105,15,3,1,1
413027,103,12,4,1,1
413061,104,11,2,1,1
413283,902,12,1,1,1
413320,904,2,1,1,1
413414,102,12,2,1,1
413446,902,1,1,1,1
413643,103,11,1,1,1
413840,102,16,3,1,1
413854,904,12,2,1,1
414157,100,10,2,1,1
414216,902,11,1,1,1
414284,902,12,2,1,1
414312,905,16,2,1,1
414338,104,12,2,1,1
414687,105,7,2,1,1
414969,902,16,4,1,1
415079,105,8,2,1,1
415228,104,2,3,1,1
415242,100,10,1,1,1
415279,103,4,1,1,1
415286,901,13,4,1,1
415302,105,10,5,1,1
415355,100,13,3,1,1
415602,902,1,1,1,1
415665,105,9,2,1,1
415738,104,16,2,1,1
415770,905,11,4,1,1
415789,103,12,3,1,1
415827,101,16,4,1,1
415828,105,12,3,1,1
415951,102,16,3,1,1
415956,103,15,3,1,1
416007,903,12,3,1,1
416013,100,10,2,1,1
416028,100,3,1,1,1
416097,902,13,3,1,1
416311,100,9,2,1,1
416366,906,2,1,1,1
416398,105,16,4,1,1
416407,100,16,2,1,1
416413,103,12,2,1,1
416489,103,16,4,1,1
416518,905,8,3,1,1
416538,105,3,2,1,1
416561,905,9,5,1,1
416692,903,11,1,1,1
416752,100,2,3,1,1
416850,104,7,1,1,1
416882,101,15,2,1,1
416936,103,15,2,1,1
417047,900,4,1,1,1
417123,101,12,2,1,1
417178,100,12,6,1,1
417208,903,9,2,1,1
417229,900,13,3,1,1
417248,103,11,3,1,1
417380,905,4,1,1,1
417394,103,14,2,1,1
417426,100,12,1,1,1
417456,103,16,2,1,1
417464,104,1,7,1,1
417481,901,10,5,1,1
417543,101,11,1,1,1
417592,906,12,3,1,1
417670,902,12,2,1,1
417877,906,9,1,1,1
417933,105,6,2,1,1
417972,905,2,1,1,1
417995,902,9,2,1,1
418006,901,1,2,1,1
418305,102,14,2,1,1
418402,902,3,2,1,1
418404,101,5,1,1,1
418449,105,11,2,1,1
418491,105,12,4,1,1
418520,104,14,3,1,1
418547,901,10,1,1,1
418549,104,13,1,1,1
418590,104,5,2,1,1
419232,100,11,1,1,1
419307,900,15,4,1,1
419373,103,10,2,1,1
419524,104,2,2,1,1
419534,102,16,5,1,1
419572,105,14,3,1,1
419605,102,16,2,1,1
419607,906,10,1,1,1
419658,906,11,2,1,1
419676,102,15,2,1,1
419757,902,11,1,1,1
419768,101,10,2,1,1
420122,102,12,2,1,1
420190,102,16,2,1,1
420285,900,16,2,1,1
420316,101,16,1,1,1
420328,100,8,1,1,1
420341,102,13,3,1,1
420447,105,13,1,1,1
420452,904,11,3,1,1
420500,901,9,1,1,1
420550,102,16,2,1,1
420628,105,11,2,1,1
420675,103,8,1,1,1
420695,102,3,1,1,1
420793,905,3,1,1,1
420877,103,12,2,1,1
420974,104,3,3,1,1
421042,104,3,1,1,1
421090,905,5,2,1,1
421164,902,4,2,1,1
421179,906,10,1,1,1
421223,902,15,2,1,1
421459,101,16,2,1,1
421492,901,7,3,1,1
421508,100,12,5,1,1
421553,102,15,4,1,1
421636,103,5,1,1,1
421654,104,11,1,1,1
421698,904,13,2,1,1
421707,901,6,1,1,1
421856,101,16,2,1,1
422019,102,15,4,1,1
422082,904,6,1,1,1
422099,102,15,2,1,1
422298,104,1,1,1,1
422340,900,13,3,1,1
422419,105,8,5,1,1
422614,902,16,3,1,1
422640,902,1,1,1,1
422750,904,1,1,1,1
422812,900,7,2,1,1
422874,102,7,1,1,1
422933,100,8,1,1,1
423001,905,4,1,1,1
423067,100,12,3,1,1
423069,105,11,3,1,1
423199,903,15,5,1,1
423502,103,8,3,1,1
423505,903,15,3,1,1
423695,102,10,4,1,1
423839,900,16,4,1,1
423903,900,13,3,1,1
423970,906,14,2,1,1
423976,904,7,1,1,1
424005,105,12,4,1,1
424038,905,4,1,1,1
424108,103,16,3,1,1
424159,103,9,4,1,1
424205,902,10,1,1,1
424328,105,14,2,1,1
424388,905,15,1,1,1
424555,101,16,4,1,1
424808,101,13,2,1,1
424815,900,11,3,1,1
424932,102,16,2,1,1
424957,902,6,2,1,1
424979,900,14,2,1,1
424982,105,16,2,1,1
425022,900,16,2,1,1
425040,904,9,1,1,1
425046,904,15,3,1,1
425053,906,5,2,1,1
425340,104,7,2,1,1
425514,104,12,3,1,1
425585,902,12,3,1,1
425596,901,10,1,1,1
425671,900,10,2,1,1
425687,103,4,1,1,1
425731,105,11,2,1,1
425801,102,2,1,1,1
425818,102,5,2,1,1
425901,902,4,1,1,1
425995,100,15,5,1,1
426048,102,16,1,1,1
426068,105,13,1,1,1
426083,902,4,2,1,1
426111,103,16,2,1,1
426137,906,7,1,1,1
426154,901,4,1,1,1
426255,105,16,2,1,1
426258,905,7,2,1,1
426356,105,14,4,1,1
426489,103,10,1,1,1
426687,102,1,3,1,1
426707,900,7,2,1,1
426804,900,11,2,1,1
426833,901,3,1,1,1
426882,901,11,3,1,1
427014,102,16,6,1,1
427090,901,2,4,1,1
427125,902,11,2,1,1
427159,104,3,1,1,1
427164,103,11,1,1,1
427253,904,15,3,1,1
427346,104,3,1,1,1
427363,905,11,4,1,1
427405,905,15,3,1,1
427443,105,15,5,1,1
427659,103,10,2,1,1
427682,906,11,2,1,1
427731,901,2,1,1,1
427743,906,12,2,1,1
427797,902,8,2,1,1
427820,904,14,2,1,1
427826,903,15,2,1,1
427999,904,14,4,1,1
428037,100,9,2,1,1
428049,104,14,5,1,1
428288,903,6,1,1,1
428504,900,13,2,1,1
428536,904,12,2,1,1
428557,102,12,3,1,1
428583,901,4,4,1,1
428645,105,12,4,1,1
428840,904,15,3,1,1
428984,903,16,1,1,1
429031,901,8,1,1,1
429225,903,15,4,1,1
429248,904,11,2,1,1
429398,902,2,1,1,1
429521,905,3,2,1,1
429541,906,14,4,1,1
429700,904,5,2,1,1
429716,906,5,1,1,1
429804,905,14,5,1,1
429911,103,6,1,1,1
430022,903,2,1,1,1
430317,902,2,1,1,1
430373,900,1,1,1,1
430562,103,15,2,1,1
430674,902,14,4,1,1
430839,905,3,2,1,1
430877,101,16,4,1,1
430914,902,4,1,1,1
431010,105,15,1,1,1
431036,104,2,1,1,1
431123,906,14,3,1,1
431135,105,14,3,1,1
431179,905,1,1,1,1
431282,100,13,2,1,1
431328,903,12,6,1,1
431348,101,1,2,1,1
431471,902,6,1,1,1
431513,905,3,3,1,1
431564,100,1,1,1,1
431595,105,12,2,1,1
431834,904,15,4,1,1
431879,903,10,2,1,1
431923,901,7,3,1,1
431954,101,12,3,1,1
431987,104,4,1,1,1
431995,102,11,4,1,1
432075,105,13,3,1,1
432163,105,16,5,1,1
432186,103,15,5,1,1
432195,900,13,1,1,1
432196,100,10,2,1,1
432420,900,15,3,1,1
432521,101,12,1,1,1
432596,902,13,2,1,1
432850,906,10,2,1,1
432958,102,16,2,1,1
432975,902,14,2,1,1
433036,104,13,3,1,1
433050,905,4,1,1,1
433112,105,12,3,1,1
433116,905,2,1,1,1
433139,100,15,2,1,1
433148,103,1,1,1,1
433314,104,16,7,1,1
433345,902,7,1,1,1
433493,906,13,2,1,1
433695,100,6,2,1,1
433757,901,3,2,1,1
433793,103,16,4,1,1
433826,105,16,2,1,1
433928,904,2,2,1,1
434048,101,6,2,1,1
434065,904,3,2,1,1
434165,903,7,1,1,1
434180,101,16,4,1,1
434276,900,16,3,1,1
434471,105,13,2,1,1
434922,100,9,2,1,1
434939,901,11,6,1,1
434984,101,16,5,1,1
435063,102,14,4,1,1
435182,103,16,1,1,1
435197,102,13,5,1,1
435216,904,11,2,1,1
435221,905,9,4,1,1
435434,901,12,2,1,1
435449,102,11,2,1,1
435472,103,11,1,1,1
435500,102,12,2,1,1
435681,104,12,1,1,1
435868,901,12,4,1,1
435917,101,13,7,1,1
436060,104,11,6,1,1
436131,902,6,5,1,1
436152,100,15,4,1,1
436314,905,6,2,1,1
436407,905,1,1,1,1
436408,902,8,2,1,1
436471,100,15,2,1,1
436570,100,12,2,1,1
436642,100,12,4,1,1
436782,903,6,4,1,1
436887,905,6,1,1,1
436895,905,16,2,1,1
436954,102,16,4,1,1
437060,105,1,2,1,1
437068,104,13,5,1,1
437137,905,6,2,1,1
437302,906,16,1,1,1
437337,105,3,1,1,1
437355,103,13,3,1,1
437442,103,11,4,1,1
437540,903,12,4,1,1
437855,902,11,2,1,1
437883,102,16,4,1,1
437911,906,2,1,1,1
437928,905,2,1,1,1
437947,906,12,2,1,1
438098,100,14,2,1,1
438143,905,9,2,1,1
438174,902,15,2,1,1
438263,904,16,2,1,1
438309,101,16,3,1,1
438335,102,13,1,1,1
438385,103,14,4,1,1
438457,104,5,3,1,1
438608,105,7,1,1,1
438636,102,16,3,1,1
438745,103,11,2,1,1
438847,900,10,4,1,1
438911,901,13,3,1,1
438956,104,15,5,1,1
439013,906,15,3,1,1
439107,901,7,2,1,1
439417,104,4,2,1,1
439487,103,16,3,1,1
439864,102,10,3,1,1
439879,100,15,5,1,1
439902,900,11,1,1,1
440100,901,5,4,1,1
440146,905,8,1,1,1
440372,101,8,2,1,1
440450,904,13,1,1,1
440452,103,16,4,1,1
440469,904,7,1,1,1
440471,101,14,5,1,1
440492,103,1,1,1,1
440591,902,6,1,1,1
440962,901,2,1,1,1
440979,105,12,5,1,1
440981,104,6,3,1,1
441009,101,11,2,1,1
441158,104,4,5,1,1
441161,100,12,4,1,1
441190,904,4,4,1,1
441274,904,15,3,1,1
441322,900,13,2,1,1
441353,104,12,1,1,1
441454,904,15,4,1,1
441466,105,11,2,1,1
441498,101,16,2,1,1
441542,906,5,2,1,1
441546,901,5,2,1,1
441721,104,5,1,1,1
441778,100,8,1,1,1
441800,901,3,1,1,1
441805,900,16,2,1,1
441836,100,3,3,1,1
441869,905,1,1,1,1
442014,104,2,3,1,1
442026,101,16,2,1,1
442090,900,12,3,1,1
442093,901,11,3,1,1
442164,905,2,2,1,1
442415,902,14,2,1,1
442440,103,5,2,1,1
442444,105,8,2,1,1
442486,906,8,3,1,1
442500,105,11,2,1,1
442501,902,10,1,1,1
442743,102,11,1,1,1
442906,102,1,1,1,1
443007,100,16,3,1,1
443008,903,15,2,1,1
443012,906,10,3,1,1
443111,105,14,2,1,1
443112,102,7,2,1,1
443157,103,11,5,1,1
443190,101,12,2,1,1
443231,906,15,3,1,1
443232,902,1,1,1,1
443292,101,16,2,1,1
443332,102,11,2,1,1
443416,101,16,6,1,1
443469,104,13,1,1,1
443470,100,1,2,1,1
443539,902,7,1,1,1
443788,905,8,5,1,1
443839,104,12,4,1,1
443967,105,5,1,1,1
444103,904,7,2,1,1
444215,905,9,1,1,1
444241,905,10,7,1,1
444243,105,3,1,1,1
444380,103,11,1,1,1
444503,102,5,1,1,1
444521,906,3,1,1,1
444636,902,15,5,1,1
444753,101,16,4,1,1
444919,906,16,6,1,1
445139,103,12,1,1,1
445206,902,13,2,1,1
445262,902,3,1,1,1
445402,104,15,3,1,1
445502,906,12,1,1,1
445601,900,12,4,1,1
445815,102,16,5,1,1
445880,902,6,1,1,1
445895,904,13,1,1,1
446038,102,10,2,1,1
446067,101,9,2,1,1
446533,105,6,2,1,1
446611,904,8,1,1,1
446763,906,16,3,1,1
446768,101,16,2,1,1
446775,101,13,5,1,1
446845,903,13,3,1,1
447101,906,5,3,1,1
447133,104,4,1,1,1
447217,102,11,1,1,1
447222,903,12,1,1,1
447247,105,16,3,1,1
447256,105,14,4,1,1
447302,100,16,2,1,1
447356,904,7,2,1,1
447388,100,9,2,1,1
447431,902,13,5,1,1
447539,101,2,1,1,1
447563,103,1,1,1,1
447643,902,8,1,1,1
447693,905,1,6,1,1
447699,902,11,1,1,1
447805,903,16,4,1,1
447843,104,3,1,1,1
447905,903,12,5,1,1
448066,105,16,5,1,1
448299,101,5,1,1,1
448474,103,1,3,1,1
448668,104,7,3,1,1
448754,906,10,2,1,1
448790,902,12,2,1,1
448874,103,16,2,1,1
448968,903,1,1,1,1
449076,101,15,2,1,1
449155,102,16,2,1,1
449173,102,3,1,1,1
449196,100,12,2,1,1
449272,905,12,2,1,1
449435,901,15,1,1,1
449553,902,6,2,1,1
449659,902,3,2,1,1
449664,102,3,1,1,1
449714,100,16,7,1,1
449763,105,16,4,1,1
449864,100,4,1,1,1
450155,905,5,1,1,1
450198,100,13,4,1,1
450233,903,15,4,1,1
450288,103,5,2,1,1
450320,105,3,1,1,1
450387,105,14,5,1,1
450428,903,11,6,1,1
450467,102,9,7,1,1
450538,902,12,4,1,1
450562,902,10,1,1,1
450584,100,14,3,1,1
450618,906,13,2,1,1
450830,902,14,2,1,1
450849,905,8,1,1,1
451031,105,11,3,1,1
451212,906,12,2,1,1
451326,904,11,1,1,1
451366,901,5,2,1,1
451542,903,12,2,1,1
451565,103,12,3,1,1
451697,103,15,2,1,1
451766,906,12,1,1,1
451780,105,1,1,1,1
451819,902,1,3,1,1
451908,901,12,2,1,1
451937,906,4,1,1,1
452057,900,2,1,1,1
452065,904,15,5,1,1
452346,903,13,5,1,1
452444,101,15,5,1,1
452447,903,1,1,1,1
452461,901,12,2,1,1
452515,906,15,4,1,1
452527,104,12,5,1,1
452535,102,16,3,1,1
452682,102,13,2,1,1
452809,900,14,2,1,1
452870,900,7,3,1,1
452959,101,13,2,1,1
453148,104,10,4,1,1
453238,903,10,4,1,1
453308,100,11,2,1,1
453318,105,15,3,1,1
453383,903,11,2,1,1
453464,902,11,2,1,1
453566,906,3,2,1,1
453610,102,5,3,1,1
453633,102,1,4,1,1
453666,101,14,4,1,1
453695,901,12,1,1,1
453730,905,11,2,1,1
453752,100,4,2,1,1
453810,105,1,4,1,1
453914,101,11,2,1,1
453920,905,9,1,1,1
454114,904,11,1,1,1
454115,902,14,4,1,1
454291,905,3,1,1,1
454387,901,3,3,1,1
454477,103,16,5,1,1
454527,104,4,1,1,1
454553,102,12,2,1,1
454567,905,15,2,1,1
454655,100,14,5,1,1
454670,100,15,2,1,1
454815,100,14,3,1,1
454901,102,13,2,1,1
454925,905,1,1,1,1
454976,104,11,1,1,1
455041,101,13,2,1,1
455147,906,6,2,1,1
455166,100,11,2,1,1
455185,105,16,2,1,1
455244,104,1,2,1,1
455383,901,10,3,1,1
455518,904,15,2,1,1
455744,903,14,2,1,1
455760,903,14,5,1,1
455783,905,14,4,1,1
455861,104,11,1,1,1
455915,905,13,2,1,1
455929,902,7,1,1,1
455934,105,12,2,1,1
455935,102,10,1,1,1
455952,105,13,4,1,1
455965,905,5,3,1,1
456201,102,3,1,1,1
456436,904,11,2,1,1
456440,102,13,2,1,1
456564,105,16,2,1,1
456624,102,12,2,1,1
456814,102,4,1,1,1
456861,900,13,4,1,1
456875,901,1,1,1,1
456878,902,11,2,1,1
456893,906,15,1,1,1
456944,105,7,1,1,1
457098,902,12,2,1,1
457103,105,7,1,1,1
457220,100,15,3,1,1
457327,105,6,1,1,1
457332,100,12,4,1,1
457381,901,2,1,1,1
457414,105,15,1,1,1
457428,101,16,4,1,1
457449,105,11,2,1,1
457507,902,13,4,1,1
457681,103,12,2,1,1
457935,904,13,2,1,1
458050,102,14,4,1,1
458145,900,14,2,1,1
458152,104,12,7,1,1
458177,103,12,1,1,1
458196,902,15,2,1,1
458369,105,13,3,1,1
458453,906,10,2,1,1
458473,100,14,2,1,1
458586,100,13,4,1,1
458682,905,5,3,1,1
458782,103,13,3,1,1
458868,100,12,1,1,1
459001,104,12,1,1,1
459033,104,5,2,1,1
459070,902,11,2,1,1
459145,103,12,2,1,1
459154,104,7,6,1,1
459248,101,13,1,1,1
459294,904,7,2,1,1
459349,103,14,3,1,1
459421,102,7,1,1,1
459519,104,1,3,1,1
459555,905,15,3,1,1
459648,102,15,2,1,1
459827,102,12,2,1,1
459910,906,13,2,1,1
460026,902,6,2,1,1
460085,102,9,3,1,1
460255,105,16,5,1,1
460264,104,2,1,1,1
460301,904,13,1,1,1
460388,102,5,2,1,1
460427,101,16,2,1,1
460446,906,13,4,1,1
460546,103,15,2,1,1
460636,903,12,1,1,1
460640,904,12,2,1,1
460680,902,7,2,1,1
460687,900,12,2,1,1
460744,102,16,5,1,1
460955,105,16,4,1,1
461028,101,15,2,1,1
461111,900,11,2,1,1
461125,906,11,2,1,1
461235,105,4,1,1,1
461242,103,16,2,1,1
461249,103,15,2,1,1
461324,901,11,4,1,1
461379,102,16,1,1,1
461436,104,11,3,1,1
461719,101,10,5,1,1
461739,102,14,2,1,1
461748,104,2,2,1,1
461907,902,10,4,1,1
461935,906,15,4,1,1
462177,101,16,4,1,1
462183,103,10,2,1,1
462242,900,15,4,1,1
462269,105,13,1,1,1
462387,103,12,2,1,1
462729,906,12,2,1,1
462805,901,5,2,1,1
462895,904,8,1,1,1
462937,903,15,3,1,1
462938,104,8,1,1,1
463168,102,11,1,1,1
463242,902,9,4,1,1
463265,905,16,2,1,1
463371,100,2,1,1,1
463398,102,11,2,1,1
463577,104,13,2,1,1
463660,904,6,1,1,1
463753,102,7,1,1,1
463770,102,14,2,1,1
463853,902,15,4,1,1
463857,900,14,3,1,1
463954,901,9,2,1,1
464266,905,2,1,1,1
464516,903,11,3,1,1
464548,103,15,2,1,1
464593,904,12,3,1,1
464613,105,13,3,1,1
464647,906,2,1,1,1
464699,903,12,1,1,1
464706,100,5,1,1,1
464712,903,16,3,1,1
464726,105,3,1,1,1
464785,905,15,5,1,1
464820,102,1,2,1,1
464953,100,15,2,1,1
465093,901,13,1,1,1
465130,900,16,5,1,1
465149,103,11,2,1,1
465165,101,13,5,1,1
465233,100,15,4,1,1
465300,902,11,2,1,1
465322,101,15,2,1,1
465398,100,10,1,1,1
465531,906,13,2,1,1
465593,901,1,2,1,1
465601,903,12,1,1,1
465604,101,14,2,1,1
465625,105,14,2,1,1
465679,105,3,1,1,1
465834,906,3,2,1,1
465892,102,15,3,1,1
465904,903,1,1,1,1
465908,100,15,2,1,1
465990,102,14,3,1,1
466169,902,8,2,1,1
466181,101,5,2,1,1
466240,105,11,3,1,1
466247,105,2,1,1,1
466293,101,5,1,1,1
466487,902,14,5,1,1
466522,905,1,3,1,1
466567,906,12,1,1,1
466665,100,16,4,1,1
466675,103,4,1,1,1
466693,905,10,2,1,1
466768,103,13,2,1,1
466824,100,13,3,1,1
466866,100,1,1,1,1
466952,101,16,5,1,1
467011,905,9,2,1,1
467030,905,2,1,1,1
467109,103,10,1,1,1
467227,902,11,3,1,1
467250,901,4,1,1,1
467278,105,10,1,1,1
467339,900,10,2,1,1
467381,100,13,3,1,1
467556,100,15,2,1,1
467658,905,7,2,1,1
467696,901,13,3,1,1
467737,103,16,5,1,1
467793,104,11,3,1,1
467847,902,8,2,1,1
467893,906,14,2,1,1
467918,902,10,2,1,1
468253,102,8,1,1,1
468368,101,14,2,1,1
468391,902,10,1,1,1
468449,103,16,2,1,1
468477,104,14,5,1,1
468681,105,13,2,1,1
468741,101,15,3,1,1
468917,103,11,3,1,1
469005,905,6,2,1,1
469073,904,12,4,1,1
469156,906,6,2,1,1
469239,901,1,4,1,1
469322,100,16,4,1,1
469343,105,16,2,1,1
469495,906,15,3,1,1
469496,102,16,2,1,1
469551,105,10,2,1,1
469577,905,7,1,1,1
469596,101,16,3,1,1
469740,906,14,3,1,1
469908,906,16,3,1,1
469936,104,12,2,1,1
469983,900,3,1,1,1
470106,905,3,2,1,1
470311,100,11,1,1,1
470351,905,5,1,1,1
470378,102,16,2,1,1
470593,102,16,3,1,1
470757,902,15,3,1,1
470768,104,8,1,1,1
470853,900,10,1,1,1
470870,101,13,4,1,1
470892,100,12,2,1,1
471048,902,2,1,1,1
471216,101,16,5,1,1
471242,104,11,1,1,1
471328,101,13,4,1,1
471389,101,16,4,1,1
471418,102,14,2,1,1
471519,906,9,5,1,1
471555,905,16,2,1,1
471758,901,7,2,1,1
471931,906,7,2,1,1
471937,105,15,3,1,1
472013,103,16,2,1,1
472166,102,12,4,1,1
472200,901,12,2,1,1
472217,103,16,4,1,1
472308,101,14,1,1,1
472314,905,3,1,1,1
472319,103,16,4,1,1
472592,100,8,2,1,1
472695,104,7,4,1,1
472728,101,13,4,1,1
472809,903,15,2,1,1
472906,904,5,2,1,1
472944,901,8,2,1,1
472975,104,1,2,1,1
473078,105,12,2,1,1
473129,105,8,1,1,1
473176,101,6,1,1,1
473254,903,13,5,1,1
473348,903,13,2,1,1
473563,100,16,6,1,1
473633,905,15,2,1,1
473696,101,6,1,1,1
473821,906,9,3,1,1
473835,901,6,1,1,1
473925,903,9,2,1,1
473943,906,16,3,1,1
473945,102,16,2,1,1
474151,903,3,1,1,1
474276,901,14,2,1,1
474416,900,13,2,1,1
474498,903,5,1,1,1
474507,905,11,1,1,1
474552,104,5,2,1,1
474647,100,6,1,1,1
474726,103,14,3,1,1
474855,904,7,2,1,1
474881,104,8,2,1,1
474888,902,12,4,1,1
474925,900,14,3,1,1
474936,102,14,2,1,1
474938,902,16,3,1,1
475111,900,13,5,1,1
475112,101,15,5,1,1
475179,102,14,2,1,1
475393,101,16,2,1,1
475422,105,15,5,1,1
475430,905,7,4,1,1
475544,105,15,3,1,1
475664,903,14,5,1,1
475688,104,6,3,1,1
475716,100,14,2,1,1
475749,101,11,2,1,1
475826,905,12,7,1,1
475847,906,13,3,1,1
475942,105,16,3,1,1
476052,102,10,1,1,1
476118,902,15,3,1,1
476166,102,3,1,1,1
476197,104,12,3,1,1
476240,904,5,1,1,1
476447,102,6,4,1,1
476533,100,16,4,1,1
476650,105,10,1,1,1
476658,905,9,2,1,1
476690,904,16,4,1,1
476746,903,15,2,1,1
476851,902,13,4,1,1
477020,906,16,2,1,1
477098,903,7,2,1,1
477103,900,16,4,1,1
477146,902,4,3,1,1
477227,104,3,2,1,1
477269,903,12,2,1,1
477391,102,13,4,1,1
477521,101,16,6,1,1
477644,104,13,4,1,1
477832,101,11,4,1,1
477877,100,8,5,1,1
478124,902,15,3,1,1
478550,900,10,2,1,1
478589,102,11,4,1,1
478591,102,5,2,1,1
478884,902,13,2,1,1
478893,105,12,4,1,1
478910,901,7,2,1,1
478950,101,12,1,1,1
478973,100,1,1,1,1
478977,103,7,2,1,1
478999,103,14,4,1,1
479032,105,15,2,1,1
479051,103,12,2,1,1
479142,105,16,4,1,1
479150,102,16,5,1,1
479263,102,13,4,1,1
479271,904,14,2,1,1
479346,101,15,1,1,1
479351,903,12,2,1,1
479464,101,15,2,1,1
479614,900,11,2,1,1
479654,105,11,2,1,1
479738,902,14,5,1,1
479869,906,11,2,1,1
479918,105,12,2,1,1
479921,901,13,2,1,1
479955,105,3,2,1,1
479970,102,16,1,1,1
480039,101,12,1,1,1
480111,105,8,4,1,1
480127,105,12,2,1,1
480278,906,15,3,1,1
480307,905,8,6,1,1
480355,104,5,3,1,1
480535,905,6,4,1,1
480610,101,10,1,1,1
480711,904,8,2,1,1
480736,100,1,2,1,1
480773,101,15,2,1,1
480905,102,12,1,1,1
480949,902,16,3,1,1
481080,901,1,1,1,1
481186,903,12,2,1,1
481197,104,12,6,1,1
481271,103,14,4,1,1
481293,101,16,5,1,1
481363,904,1,1,1,1
481429,101,8,2,1,1
481472,103,13,2,1,1
481492,104,12,3,1,1
481501,100,11,7,1,1
481502,101,15,1,1,1
481595,104,4,1,1,1
481722,900,9,2,1,1
482000,105,16,3,1,1
482050,906,5,2,1,1
482063,105,15,2,1,1
482083,900,14,4,1,1
482185,103,4,1,1,1
482221,905,2,2,1,1
482271,900,14,3,1,1
482363,905,15,2,1,1
482506,904,10,1,1,1
482512,100,15,3,1,1
482572,105,14,5,1,1
482576,906,12,4,1,1
482595,103,14,4,1,1
482752,105,13,4,1,1
482783,901,12,2,1,1
482832,105,15,4,1,1
482856,902,15,3,1,1
483064,102,16,1,1,1
483073,104,3,1,1,1
483098,104,4,2,1,1
483323,901,7,2,1,1
483340,102,13,2,1,1
483365,100,2,1,1,1
483437,100,3,1,1,1
483467,102,11,3,1,1
483693,100,3,1,1,1
483741,101,15,2,1,1
483744,905,9,1,1,1
483876,103,15,4,1,1
483911,102,12,1,1,1
484050,105,11,2,1,1
484233,104,7,4,1,1
484240,103,16,4,1,1
484260,104,10,5,1,1
484370,100,14,3,1,1
484458,902,5,4,1,1
484517,105,12,3,1,1
484618,100,14,5,1,1
484657,904,5,1,1,1
484887,904,4,2,1,1
484895,104,7,2,1,1
484921,906,3,2,1,1
484931,901,7,2,1,1
485010,900,4,1,1,1
485073,900,12,5,1,1
485216,904,16,6,1,1
485230,105,11,2,1,1
485268,101,13,1,1,1
485273,101,3,4,1,1
485361,903,12,2,1,1
485373,901,6,3,1,1
485526,100,12,2,1,1
485529,102,12,3,1,1
485603,904,12,2,1,1
485700,102,14,2,1,1
485754,905,15,6,1,1
485867,102,13,4,1,1
486019,104,2,1,1,1
486142,903,11,4,1,1
486184,901,12,4,1,1
486213,904,4,2,1,1
486235,104,7,2,1,1
486258,900,13,2,1,1
486371,900,4,1,1,1
486431,102,12,2,1,1
486624,105,14,2,1,1
486882,906,14,2,1,1
486940,101,12,1,1,1
487059,104,3,2,1,1
487088,102,5,2,1,1
487116,902,3,1,1,1
487229,902,16,5,1,1
487266,906,12,4,1,1
487268,104,13,5,1,1
487276,100,12,3,1,1
487458,905,2,1,1,1
487493,902,7,1,1,1
487516,100,1,5,1,1
487550,101,14,1,1,1
487560,105,13,4,1,1
487590,100,11,1,1,1
487713,105,13,2,1,1
487760,105,14,2,1,1
487811,102,16,4,1,1
487924,104,2,1,1,1
487934,104,8,1,1,1
487960,105,16,1,1,1
488089,901,12,5,1,1
488126,100,12,3,1,1
488186,103,16,5,1,1
488469,900,7,4,1,1
488486,905,3,1,1,1
488493,902,16,2,1,1
488516,905,12,3,1,1
488528,906,13,3,1,1
488620,102,16,2,1,1
488722,900,8,1,1,1
488740,903,13,3,1,1
488801,100,13,1,1,1
488934,902,6,2,1,1
488939,902,11,3,1,1
489005,105,10,2,1,1
489041,102,16,1,1,1
489076,906,16,4,1,1
489220,902,12,4,1,1
489246,102,10,2,1,1
489322,102,11,5,1,1
489429,105,14,3,1,1
489575,905,1,1,1,1
489582,905,2,1,1,1
489583,102,15,2,1,1
489620,905,9,1,1,1
489687,101,16,3,1,1
489706,902,14,3,1,1
489709,105,13,2,1,1
489710,105,12,2,1,1
489729,102,5,2,1,1
489821,103,11,3,1,1
489878,100,11,3,1,1
489905,105,11,1,1,1
489970,901,10,1,1,1
