hid,sample_geo,gqtype,gqrtotals,gqtotals
417249,4008,2,1,1
417282,4007,2,1,1
417429,4004,2,1,1
417534,3107,2,1,1
417545,3702,2,1,1
417701,4008,2,1,1
417787,3206,2,1,1
417836,3201,1,1,1
417870,4004,2,1,1
417904,3210,2,1,1
418131,3304,2,1,1
418138,4004,2,1,1
418154,3104,2,1,1
418190,4018,1,1,1
418207,3002,2,1,1
418223,2901,2,1,1
418531,3807,2,1,1
418625,3107,1,1,1
418672,3710,2,1,1
418726,3810,2,1,1
418729,3802,2,1,1
419079,3802,2,1,1
419185,3202,1,1,1
419260,3305,1,1,1
419262,3303,1,1,1
419268,2802,1,1,1
419325,3802,2,1,1
419427,3001,1,1,1
419554,3710,1,1,1
419782,4012,2,1,1
419783,4008,2,1,1
419937,4102,2,1,1
420077,4114,1,1,1
420112,3104,1,1,1
420135,3304,1,1,1
420285,3102,2,1,1
420342,3802,2,1,1
420547,4113,2,1,1
420678,4018,2,1,1
420708,4006,2,1,1
420732,3707,2,1,1
420735,3806,1,1,1
420773,4005,2,1,1
420783,4013,2,1,1
420794,4012,1,1,1
420857,3202,2,1,1
420907,4012,1,1,1
420938,3705,2,1,1
420970,3304,2,1,1
421229,2802,2,1,1
421254,4004,2,1,1
421481,4011,2,1,1
421793,4008,2,1,1
421987,2801,2,1,1
422045,3308,2,1,1
422093,3302,1,1,1
422117,3806,2,1,1
422345,3804,2,1,1
422384,4004,2,1,1
422617,2802,2,1,1
422698,4004,2,1,1
422774,3204,2,1,1
422814,3305,1,1,1
422823,3304,2,1,1
422838,4114,2,1,1
422891,4002,1,1,1
422934,4105,2,1,1
422960,2902,1,1,1
423297,3809,2,1,1
423306,3002,2,1,1
423311,3106,2,1,1
423610,3701,1,1,1
423910,3701,1,1,1
423921,4007,2,1,1
423978,4105,2,1,1
424160,3105,1,1,1
424200,3304,2,1,1
424268,3107,1,1,1
424429,3802,2,1,1
424505,4109,1,1,1
424934,3308,1,1,1
425018,2903,2,1,1
425258,3703,2,1,1
425319,3801,2,1,1
425353,4009,1,1,1
425403,3102,1,1,1
425430,2802,2,1,1
425446,4004,2,1,1
425472,3107,2,1,1
425502,4106,2,1,1
425579,4017,2,1,1
425583,3809,2,1,1
425767,3701,2,1,1
425826,3701,1,1,1
425843,3703,2,1,1
425957,3304,2,1,1
425965,4009,2,1,1
425990,3001,1,1,1
426033,3002,2,1,1
426062,3701,1,1,1
426065,3809,2,1,1
426110,4018,1,1,1
426241,3710,1,1,1
426277,3801,2,1,1
426354,2801,1,1,1
426541,3702,2,1,1
426549,4106,2,1,1
426621,4015,2,1,1
426859,3701,1,1,1
427133,3810,2,1,1
427171,3806,1,1,1
427193,4011,1,1,1
427240,3310,2,1,1
427305,3106,2,1,1
427440,3902,1,1,1
427531,3202,2,1,1
427642,3201,1,1,1
427645,3810,2,1,1
427647,4014,2,1,1
427725,3809,2,1,1
427774,3901,2,1,1
427853,2802,1,1,1
427985,3802,2,1,1
428022,3710,2,1,1
428104,3802,2,1,1
428124,4007,2,1,1
428185,3802,2,1,1
428598,4106,2,1,1
428805,4006,2,1,1
429149,3307,1,1,1
429212,3808,2,1,1
429252,2802,1,1,1
429276,3804,1,1,1
429337,3804,2,1,1
429509,3706,1,1,1
429572,3205,1,1,1
429676,4004,2,1,1
429790,4114,1,1,1
430089,3809,2,1,1
430396,3810,2,1,1
430408,3701,1,1,1
430523,3701,2,1,1
430573,4106,2,1,1
430583,4114,1,1,1
430609,3801,2,1,1
430708,3205,2,1,1
430762,4013,2,1,1
430884,3803,2,1,1
431277,4008,2,1,1
431279,3106,1,1,1
431281,3206,1,1,1
431393,4003,1,1,1
431398,3701,1,1,1
431435,3810,2,1,1
431482,4011,1,1,1
431507,3705,2,1,1
431910,3903,1,1,1
431937,3105,1,1,1
431968,4112,2,1,1
431975,4004,2,1,1
432025,3201,2,1,1
432065,4016,2,1,1
432128,4112,2,1,1
432176,3803,2,1,1
432891,3802,2,1,1
433052,3701,2,1,1
433206,3809,2,1,1
433282,2902,2,1,1
433350,3804,2,1,1
433607,3308,1,1,1
433616,3107,2,1,1
433635,4103,2,1,1
433728,4014,2,1,1
433784,3802,2,1,1
433821,2801,1,1,1
434076,4018,2,1,1
434109,3305,2,1,1
434118,3303,2,1,1
434308,4004,2,1,1
434387,3802,2,1,1
434504,3205,2,1,1
434508,4101,2,1,1
434548,3003,1,1,1
434848,3313,2,1,1
434960,3101,2,1,1
435021,3803,2,1,1
435023,3001,2,1,1
435039,3304,2,1,1
435047,2801,2,1,1
435266,3703,2,1,1
435373,3310,1,1,1
435655,3313,1,1,1
435863,3106,1,1,1
435929,3701,1,1,1
435948,3804,2,1,1
435950,3809,2,1,1
436139,3807,2,1,1
436290,3102,1,1,1
436333,3303,2,1,1
436355,3708,2,1,1
436370,3903,2,1,1
436414,4006,2,1,1
436445,3002,2,1,1
436453,3103,1,1,1
436628,3809,1,1,1
436667,3101,1,1,1
436673,3102,2,1,1
436730,3205,2,1,1
437100,4003,2,1,1
437487,3002,2,1,1
437490,3304,2,1,1
437524,4018,2,1,1
437533,3313,1,1,1
437555,3104,2,1,1
437589,3305,2,1,1
437657,3306,1,1,1
437691,3202,2,1,1
437783,4009,2,1,1
437798,3105,2,1,1
437961,3103,1,1,1
437978,3706,1,1,1
437989,3002,2,1,1
438055,3106,2,1,1
438091,4110,2,1,1
438129,3810,2,1,1
438299,3304,2,1,1
438311,3710,1,1,1
438361,4004,2,1,1
438403,4018,1,1,1
438530,3206,1,1,1
438559,4008,1,1,1
438680,3703,1,1,1
438741,2802,2,1,1
438920,4106,2,1,1
438975,3206,2,1,1
439048,3806,1,1,1
439138,3312,1,1,1
439155,3106,1,1,1
439220,3201,1,1,1
439337,4014,2,1,1
439352,3105,2,1,1
439601,2801,1,1,1
439614,3302,2,1,1
439726,3306,1,1,1
439768,3709,1,1,1
439870,4008,2,1,1
439884,3205,2,1,1
439940,3206,2,1,1
439980,3301,1,1,1
440007,3107,2,1,1
440118,4004,2,1,1
440126,3810,2,1,1
440140,3206,2,1,1
440218,4004,2,1,1
440564,4011,1,1,1
440697,4112,2,1,1
440812,3810,2,1,1
440854,3705,2,1,1
440903,3708,1,1,1
440918,3309,2,1,1
441007,3705,2,1,1
441042,3710,1,1,1
441100,3102,1,1,1
441159,3804,2,1,1
441338,4103,1,1,1
441561,4104,2,1,1
441619,2802,2,1,1
441628,3805,2,1,1
441637,3002,1,1,1
441671,2902,2,1,1
441781,3802,2,1,1
441921,4009,2,1,1
442107,3809,2,1,1
442120,3104,2,1,1
442163,3305,1,1,1
442164,3803,2,1,1
442194,3808,2,1,1
442203,3810,2,1,1
442211,4017,1,1,1
442381,3708,1,1,1
442398,4012,1,1,1
442430,3710,1,1,1
442441,4105,1,1,1
442469,2903,2,1,1
442774,2903,2,1,1
442804,2802,2,1,1
442832,4114,1,1,1
442964,3202,2,1,1
443028,3206,2,1,1
443137,3807,2,1,1
443255,3710,1,1,1
443258,3305,1,1,1
443268,3313,1,1,1
443515,4103,1,1,1
443588,4105,2,1,1
443707,3304,2,1,1
443843,4114,1,1,1
444044,2801,2,1,1
444047,3808,2,1,1
444235,3103,1,1,1
444245,3304,2,1,1
444309,3707,1,1,1
444321,3303,1,1,1
444374,3304,2,1,1
444382,3710,1,1,1
444400,3307,2,1,1
444505,3201,2,1,1
444577,3802,2,1,1
444769,2903,2,1,1
445080,3202,2,1,1
445233,3105,2,1,1
445317,3701,2,1,1
445394,3804,2,1,1
445452,3206,2,1,1
445544,4105,2,1,1
445780,4007,2,1,1
445808,3304,2,1,1
445827,3804,2,1,1
445866,3802,2,1,1
445990,3704,1,1,1
446047,4106,2,1,1
446101,4005,1,1,1
446246,3806,2,1,1
446292,3810,2,1,1
446420,4106,2,1,1
446513,3707,2,1,1
446555,3212,2,1,1
446564,3804,1,1,1
446730,3001,2,1,1
446741,3202,2,1,1
446908,4107,1,1,1
446973,4103,2,1,1
447014,3804,2,1,1
447098,3709,1,1,1
447113,3211,2,1,1
447326,3201,2,1,1
447370,2801,2,1,1
447427,3802,2,1,1
447431,3001,1,1,1
447494,3103,1,1,1
447519,3809,2,1,1
447529,3710,2,1,1
447542,3809,2,1,1
447565,4105,2,1,1
447633,3002,2,1,1
447769,4111,2,1,1
448409,3308,1,1,1
448416,3309,2,1,1
448691,3704,2,1,1
448692,3707,1,1,1
448717,2801,2,1,1
448732,3305,1,1,1
448810,4011,1,1,1
448922,3804,2,1,1
449023,3810,2,1,1
449024,2801,2,1,1
449031,3710,2,1,1
449094,3001,1,1,1
449151,3102,1,1,1
449181,3311,2,1,1
449187,3901,2,1,1
449320,4010,2,1,1
449368,3205,2,1,1
449465,3002,1,1,1
449502,3303,1,1,1
449615,3103,2,1,1
449703,4009,1,1,1
449736,2901,2,1,1
449748,3107,1,1,1
449900,3205,2,1,1
450086,3304,2,1,1
450087,4114,1,1,1
450268,3806,2,1,1
450276,3704,1,1,1
450322,3206,2,1,1
450333,3212,2,1,1
450401,3207,1,1,1
450424,3102,1,1,1
450547,4009,2,1,1
450583,2903,2,1,1
450637,4105,1,1,1
450640,4007,2,1,1
450679,3710,2,1,1
450788,3102,1,1,1
450888,3701,1,1,1
451144,3206,2,1,1
451231,2802,2,1,1
451264,3304,1,1,1
451425,3306,1,1,1
451434,4017,2,1,1
451575,3710,1,1,1
451632,4104,2,1,1
451648,4010,1,1,1
451704,3802,2,1,1
451721,4105,1,1,1
451888,2802,2,1,1
451956,3107,1,1,1
452060,3202,2,1,1
452065,3801,2,1,1
452149,4016,2,1,1
452155,3810,2,1,1
452226,4110,2,1,1
452268,2802,1,1,1
452562,4112,2,1,1
452572,3304,2,1,1
452613,4112,2,1,1
452854,3701,1,1,1
452953,3206,1,1,1
453103,3203,2,1,1
453157,3205,2,1,1
453205,3102,1,1,1
453227,3304,2,1,1
453419,4103,1,1,1
453442,3003,2,1,1
453467,3804,2,1,1
453470,3710,1,1,1
453477,3809,1,1,1
453557,3803,1,1,1
453562,2801,2,1,1
453630,3201,2,1,1
453799,3807,2,1,1
453872,4102,2,1,1
453881,3206,2,1,1
453886,4111,1,1,1
454105,4006,1,1,1
454132,3808,1,1,1
454155,3202,1,1,1
454198,3104,2,1,1
454306,4109,2,1,1
454431,3202,2,1,1
454461,3207,2,1,1
454621,3808,2,1,1
454688,4013,2,1,1
454849,3703,1,1,1
454912,3803,2,1,1
454965,3312,2,1,1
455047,4102,1,1,1
455103,3807,2,1,1
455285,3101,2,1,1
455324,3202,2,1,1
455419,2902,1,1,1
455475,3705,2,1,1
455830,4005,2,1,1
455988,4009,2,1,1
456049,3306,2,1,1
456282,4006,2,1,1
456364,3809,2,1,1
456370,2802,2,1,1
456604,3902,1,1,1
456637,4106,2,1,1
456649,3809,2,1,1
456708,3002,2,1,1
456844,3201,2,1,1
456849,3305,2,1,1
457049,3705,2,1,1
457123,3201,1,1,1
457320,3708,2,1,1
457407,3101,2,1,1
457439,4111,1,1,1
457457,3709,1,1,1
457494,4108,2,1,1
457637,3304,2,1,1
457981,4004,2,1,1
458172,3304,2,1,1
458175,3805,1,1,1
458395,3804,1,1,1
458416,3104,2,1,1
458417,4017,1,1,1
458440,3707,2,1,1
458499,3705,2,1,1
458737,3803,2,1,1
458966,3705,2,1,1
459323,3810,2,1,1
459587,2902,1,1,1
459607,3313,2,1,1
459627,3206,2,1,1
459655,3207,2,1,1
459710,4103,1,1,1
459741,4015,1,1,1
459767,3201,2,1,1
459798,3106,2,1,1
459820,3707,2,1,1
459930,3207,1,1,1
459985,4004,2,1,1
460084,3105,1,1,1
460122,3202,2,1,1
460214,3710,2,1,1
460358,4009,2,1,1
460400,3301,2,1,1
460521,4114,1,1,1
460536,4104,1,1,1
460606,3310,2,1,1
460663,4012,1,1,1
460687,3201,1,1,1
460728,3710,2,1,1
460803,3701,2,1,1
460830,4114,2,1,1
460915,4004,1,1,1
461019,3304,1,1,1
461021,3903,2,1,1
461103,3710,1,1,1
461384,3801,1,1,1
461399,3810,2,1,1
461443,4112,2,1,1
461454,3202,2,1,1
461708,3210,2,1,1
461713,3306,1,1,1
461791,4010,2,1,1
461813,3304,2,1,1
461941,3209,2,1,1
461955,3305,1,1,1
462044,3206,2,1,1
462077,3202,2,1,1
462269,4112,2,1,1
462392,3304,2,1,1
462394,3802,2,1,1
462444,4014,1,1,1
462578,3102,2,1,1
462593,3902,1,1,1
462669,3802,2,1,1
462789,3105,1,1,1
462826,3810,2,1,1
462961,3313,1,1,1
462997,3703,1,1,1
463073,3303,2,1,1
463135,2902,1,1,1
463145,3301,2,1,1
463169,4007,2,1,1
463356,3802,2,1,1
463695,3107,2,1,1
463983,4007,2,1,1
464077,3703,2,1,1
464151,3204,2,1,1
464236,4106,1,1,1
464248,3202,1,1,1
464299,3310,2,1,1
464659,3804,2,1,1
464786,4114,1,1,1
464796,2801,1,1,1
464806,3702,1,1,1
464841,4101,1,1,1
464892,3802,2,1,1
465034,3002,2,1,1
465133,3202,2,1,1
465150,3810,2,1,1
465223,3809,2,1,1
465328,4113,2,1,1
465450,3002,2,1,1
465585,3304,2,1,1
465743,2801,1,1,1
465824,4101,2,1,1
465951,4111,2,1,1
466139,3710,1,1,1
466147,3206,2,1,1
466160,3705,2,1,1
466206,3705,2,1,1
466213,3303,1,1,1
466283,3102,2,1,1
466321,3302,1,1,1
466402,3305,1,1,1
466532,2801,2,1,1
466829,3306,1,1,1
466905,4104,2,1,1
466914,3803,1,1,1
466949,3106,1,1,1
467253,3307,2,1,1
467345,4107,2,1,1
467358,3708,1,1,1
467442,3901,2,1,1
467570,3802,2,1,1
467643,3209,2,1,1
467676,3001,1,1,1
467706,4004,2,1,1
467754,3802,2,1,1
467771,3305,2,1,1
467791,3708,2,1,1
467820,3801,2,1,1
467855,4007,1,1,1
467909,3804,1,1,1
467947,3809,1,1,1
467996,3102,1,1,1
468029,3105,2,1,1
468259,3810,2,1,1
468477,3804,2,1,1
468517,3207,2,1,1
468684,3809,2,1,1
468709,4003,2,1,1
468771,3308,2,1,1
468923,2802,2,1,1
469023,3810,2,1,1
469057,3902,1,1,1
469069,3104,2,1,1
469116,3106,2,1,1
469216,3208,1,1,1
469277,3809,2,1,1
469374,3705,2,1,1
469388,3710,1,1,1
469414,3002,2,1,1
469445,4112,2,1,1
469520,3802,2,1,1
469539,3107,2,1,1
469605,3105,1,1,1
469662,3001,2,1,1
469825,3304,1,1,1
469878,3701,1,1,1
470006,3202,2,1,1
470060,3710,1,1,1
470167,3809,2,1,1
470184,3809,2,1,1
470228,3201,2,1,1
470411,3102,2,1,1
470576,3809,2,1,1
470680,3202,2,1,1
470688,3304,2,1,1
470797,4112,2,1,1
470832,3202,2,1,1
471041,3102,1,1,1
471148,2802,2,1,1
471289,4004,2,1,1
471313,4004,2,1,1
471363,4014,2,1,1
471376,4007,2,1,1
471599,3701,2,1,1
472001,3206,1,1,1
472083,4008,2,1,1
472102,3804,1,1,1
472184,3304,2,1,1
472221,3103,2,1,1
472274,3105,1,1,1
472367,4001,2,1,1
472413,3107,2,1,1
472456,3901,2,1,1
472489,3810,2,1,1
472739,3804,1,1,1
472784,3801,2,1,1
472866,4001,2,1,1
472950,3809,2,1,1
473073,3808,2,1,1
473077,3702,1,1,1
473096,3002,2,1,1
473160,3002,1,1,1
473347,3801,1,1,1
473394,3808,2,1,1
473402,3809,2,1,1
473427,3808,2,1,1
473466,3101,2,1,1
473478,4007,2,1,1
473639,3802,2,1,1
473703,3102,1,1,1
473775,3706,1,1,1
474000,3103,1,1,1
474018,3709,2,1,1
474120,3810,2,1,1
474147,3710,1,1,1
474172,2902,1,1,1
474211,3706,1,1,1
474317,3003,2,1,1
474747,3105,1,1,1
474927,3804,1,1,1
474986,3304,2,1,1
474990,3809,2,1,1
475196,3206,2,1,1
475276,3304,2,1,1
475280,3805,1,1,1
475348,3802,2,1,1
475426,3809,2,1,1
475472,4011,2,1,1
475636,3705,2,1,1
475776,3202,2,1,1
475842,3808,2,1,1
475932,3810,2,1,1
476011,4114,1,1,1
476049,3710,2,1,1
476107,4114,1,1,1
476140,3902,1,1,1
476355,3804,2,1,1
476400,3002,2,1,1
476573,3001,2,1,1
476581,4112,2,1,1
476655,3105,2,1,1
476805,3102,1,1,1
476831,3210,2,1,1
476898,3804,2,1,1
476968,3802,2,1,1
476996,2903,2,1,1
477112,4105,1,1,1
477379,3304,2,1,1
477450,3206,2,1,1
477593,3705,1,1,1
477672,3303,1,1,1
477739,3309,2,1,1
477765,3107,2,1,1
477881,2801,2,1,1
478053,4014,2,1,1
478114,2801,1,1,1
478230,3103,1,1,1
478263,3102,1,1,1
478432,3306,2,1,1
478542,3202,2,1,1
478579,3701,2,1,1
478741,3707,2,1,1
478746,3710,1,1,1
478783,2902,2,1,1
478808,3209,2,1,1
478885,3903,2,1,1
479003,3107,2,1,1
479277,3903,2,1,1
479452,4111,1,1,1
479572,3809,2,1,1
479686,4010,2,1,1
479777,3702,1,1,1
479942,3705,2,1,1
480144,4003,1,1,1
480283,3804,2,1,1
480366,4112,2,1,1
480624,2903,2,1,1
480641,3802,2,1,1
480656,3209,2,1,1
480663,3203,2,1,1
480666,4004,2,1,1
480733,4004,2,1,1
480769,4002,2,1,1
480785,3903,2,1,1
480788,4011,2,1,1
480916,4005,2,1,1
481088,3304,2,1,1
481174,4111,2,1,1
481210,3706,1,1,1
481263,3703,2,1,1
481318,3705,2,1,1
481583,3305,1,1,1
481739,3102,1,1,1
482228,2802,2,1,1
482268,3804,1,1,1
482290,3710,1,1,1
482306,4112,2,1,1
482427,4103,1,1,1
482521,3106,1,1,1
482579,3101,2,1,1
482671,3312,2,1,1
482674,3710,1,1,1
482756,3205,2,1,1
482828,3202,1,1,1
483102,3105,1,1,1
483174,4103,2,1,1
483197,3107,2,1,1
483220,3809,2,1,1
483283,3808,2,1,1
483293,3305,2,1,1
483374,3303,2,1,1
483389,3703,2,1,1
483415,3806,1,1,1
483577,3206,2,1,1
483591,3001,2,1,1
483672,3810,2,1,1
483802,4105,2,1,1
483940,3103,1,1,1
483957,4005,2,1,1
484100,3903,1,1,1
484176,3802,2,1,1
484196,3805,2,1,1
484253,4014,1,1,1
484293,3710,1,1,1
484345,2802,2,1,1
484470,3807,2,1,1
484509,4105,1,1,1
484577,3101,2,1,1
484738,2903,2,1,1
484832,4005,2,1,1
484857,3104,2,1,1
484917,2802,2,1,1
485158,3801,2,1,1
485307,3304,2,1,1
485316,4017,2,1,1
485369,4006,2,1,1
485468,3207,2,1,1
485546,3807,2,1,1
485822,3804,2,1,1
486208,3204,2,1,1
486288,2801,2,1,1
486289,3702,2,1,1
486302,3304,2,1,1
486389,3201,2,1,1
486395,3705,2,1,1
486523,3103,1,1,1
486610,4106,2,1,1
486783,3808,2,1,1
486958,4103,1,1,1
486972,3202,2,1,1
486973,3705,2,1,1
487523,3806,1,1,1
487628,2902,2,1,1
487798,2801,2,1,1
487894,4004,2,1,1
487895,4114,1,1,1
488000,3708,1,1,1
488176,3802,2,1,1
488249,4005,1,1,1
488295,3807,2,1,1
488350,3809,2,1,1
488390,3705,2,1,1
488405,3710,2,1,1
488444,3707,2,1,1
488475,3805,2,1,1
488619,4011,1,1,1
488668,3903,1,1,1
488682,3207,1,1,1
488692,4106,2,1,1
488719,3802,2,1,1
488776,3305,2,1,1
488852,3208,2,1,1
489064,3305,1,1,1
489096,3802,2,1,1
489226,3304,2,1,1
489230,3803,2,1,1
489250,3309,2,1,1
489332,3304,2,1,1
489477,3107,1,1,1
489767,3304,1,1,1
489798,4018,2,1,1
489870,3706,2,1,1
489879,3103,1,1,1
490130,3802,1,1,1
490288,3309,1,1,1
490389,2902,1,1,1
490577,3202,1,1,1
490669,3701,1,1,1
490800,3703,1,1,1
490841,2902,1,1,1
490869,4103,1,1,1
490921,3707,2,1,1
490948,4002,2,1,1
491027,3107,2,1,1
491072,3209,2,1,1
491172,2802,2,1,1
491505,4105,1,1,1
491508,3710,1,1,1
491915,3801,1,1,1
492010,4112,2,1,1
492021,3107,2,1,1
492037,3102,1,1,1
492103,3206,2,1,1
492218,3704,1,1,1
492310,3706,1,1,1
492717,3710,1,1,1
492751,3804,1,1,1
492874,3708,2,1,1
492988,3703,1,1,1
493028,4014,2,1,1
493291,3902,2,1,1
493357,4105,1,1,1
493367,3206,2,1,1
493368,3706,1,1,1
493378,3102,2,1,1
493459,3710,1,1,1
493603,3105,1,1,1
493636,3704,1,1,1
493746,3802,2,1,1
493840,3309,2,1,1
493906,3313,2,1,1
493927,4017,2,1,1
493969,4009,2,1,1
494061,3310,1,1,1
494256,3103,2,1,1
494392,3805,2,1,1
494491,2801,1,1,1
494496,3305,2,1,1
494552,3806,2,1,1
494768,4106,2,1,1
494855,4001,2,1,1
494950,2802,1,1,1
494967,3805,1,1,1
495125,3305,2,1,1
495136,3702,2,1,1
495194,3808,2,1,1
495206,3710,1,1,1
495295,3804,2,1,1
495481,3307,2,1,1
495491,4011,2,1,1
495528,4004,2,1,1
495864,3304,2,1,1
495893,3809,2,1,1
496119,3302,2,1,1
496236,3002,2,1,1
496346,3304,2,1,1
496352,3207,2,1,1
496364,3206,2,1,1
496408,3708,2,1,1
496484,3003,1,1,1
496678,3102,1,1,1
496787,3304,2,1,1
496916,3210,1,1,1
496918,2903,2,1,1
497013,3902,2,1,1
497080,3212,1,1,1
497107,3304,1,1,1
497116,3202,2,1,1
497247,3304,2,1,1
497282,3206,2,1,1
497680,2802,1,1,1
497984,4012,1,1,1
498029,2801,2,1,1
498050,3101,2,1,1
498060,3002,2,1,1
498065,3303,1,1,1
498090,3807,1,1,1
498132,2801,2,1,1
498448,3211,2,1,1
498479,4006,2,1,1
498501,3809,2,1,1
498627,4018,2,1,1
498703,3102,2,1,1
498801,3202,2,1,1
498905,4110,1,1,1
498964,3002,2,1,1
498980,4105,2,1,1
499008,4001,2,1,1
499305,3808,2,1,1
499431,3306,2,1,1
499435,3206,2,1,1
499587,4112,1,1,1
499604,3102,1,1,1
499623,3804,2,1,1
499696,3105,1,1,1
499706,4011,2,1,1
499821,3107,2,1,1
499883,3807,2,1,1
499900,2802,2,1,1
499913,2801,2,1,1
499923,3701,2,1,1
500068,4004,2,1,1
500364,3202,1,1,1
500552,3710,1,1,1
500623,4012,2,1,1
500795,3806,2,1,1
500829,3105,1,1,1
500862,4112,2,1,1
501143,3702,2,1,1
501195,2802,2,1,1
501242,3106,2,1,1
501246,3303,2,1,1
501316,3101,1,1,1
501458,4106,1,1,1
501555,3809,2,1,1
501816,3809,2,1,1
501837,2801,2,1,1
501921,3304,2,1,1
501994,3107,1,1,1
502142,3804,2,1,1
502204,3104,2,1,1
502373,4114,2,1,1
502651,4105,1,1,1
502682,4004,2,1,1
502790,3306,1,1,1
502905,4004,2,1,1
502913,3107,2,1,1
503010,3802,2,1,1
503113,3802,2,1,1
503134,3105,2,1,1
503249,3801,2,1,1
503456,2902,2,1,1
503513,4111,2,1,1
503541,3001,2,1,1
503811,3305,1,1,1
503813,3103,1,1,1
503918,4008,2,1,1
503961,3810,2,1,1
504005,3810,2,1,1
504123,3801,2,1,1
504213,3105,2,1,1
504281,3002,2,1,1
504414,3003,1,1,1
504649,4012,1,1,1
504667,3710,1,1,1
504736,4009,2,1,1
504789,3802,2,1,1
504793,3703,1,1,1
505070,3104,2,1,1
505146,3306,2,1,1
505245,3810,2,1,1
505291,3802,2,1,1
505415,4004,2,1,1
505447,3104,2,1,1
505592,2902,1,1,1
505607,3701,1,1,1
505622,3806,2,1,1
505955,4111,2,1,1
505999,4114,2,1,1
506016,3107,2,1,1
506100,3802,2,1,1
506153,3809,1,1,1
506169,3305,1,1,1
506230,4004,2,1,1
506289,3702,1,1,1
506447,4101,2,1,1
506537,2901,2,1,1
506714,3803,2,1,1
506722,3306,1,1,1
506914,3107,2,1,1
507269,4018,2,1,1
507334,3212,1,1,1
507342,3805,1,1,1
507349,3805,2,1,1
507440,3304,2,1,1
507471,3710,1,1,1
507474,3312,2,1,1
507513,3702,1,1,1
508036,2903,2,1,1
508062,3805,1,1,1
508086,3810,2,1,1
508123,4109,2,1,1
508216,2802,2,1,1
508450,3805,2,1,1
508610,3203,2,1,1
509226,4011,2,1,1
509444,3808,2,1,1
509462,2901,2,1,1
509597,3202,2,1,1
509650,3903,1,1,1
509738,4106,2,1,1
510132,3305,1,1,1
510331,4004,2,1,1
510415,2903,2,1,1
510565,3202,2,1,1
510637,4101,1,1,1
510717,4112,1,1,1
510992,2901,1,1,1
511062,2902,1,1,1
511106,3304,2,1,1
511240,3703,1,1,1
511243,3802,2,1,1
511407,3802,2,1,1
511416,3301,2,1,1
511792,3106,2,1,1
511847,4007,2,1,1
511874,3808,2,1,1
511944,3202,2,1,1
512009,3902,1,1,1
512100,4010,2,1,1
512338,3804,1,1,1
512441,3802,2,1,1
512527,3102,1,1,1
512556,3701,1,1,1
512702,3305,2,1,1
512703,4003,2,1,1
512878,3809,1,1,1
512937,3203,2,1,1
512961,3210,2,1,1
512997,3708,2,1,1
513127,3709,2,1,1
513230,3809,2,1,1
513244,3107,2,1,1
513381,4111,1,1,1
513478,3807,2,1,1
513480,2802,2,1,1
513491,4007,2,1,1
513584,2903,2,1,1
513673,2802,1,1,1
513699,3207,1,1,1
513822,3705,2,1,1
513921,3107,2,1,1
514055,3710,1,1,1
514074,3805,2,1,1
514120,3105,2,1,1
514123,3810,2,1,1
514499,3805,1,1,1
514582,3310,2,1,1
514588,3705,2,1,1
514608,3704,1,1,1
514680,4007,2,1,1
514754,3810,2,1,1
514775,3201,1,1,1
514813,4010,2,1,1
514863,3304,2,1,1
514900,2801,2,1,1
514904,3702,2,1,1
514965,3304,2,1,1
514971,3704,1,1,1
515011,3303,2,1,1
515021,3802,2,1,1
515103,2903,2,1,1
515110,3102,1,1,1
515240,4012,2,1,1
515287,2802,2,1,1
515299,3704,1,1,1
515343,3201,1,1,1
515688,3701,2,1,1
515809,2902,1,1,1
516034,3003,2,1,1
516078,3903,1,1,1
516100,3107,1,1,1
516177,3802,2,1,1
516266,3106,2,1,1
516329,3805,2,1,1
516357,2801,2,1,1
516402,4103,2,1,1
516437,2801,2,1,1
516452,3002,1,1,1
516472,4004,2,1,1
516509,3802,2,1,1
516651,3102,1,1,1
516845,3301,2,1,1
516863,3802,2,1,1
516897,4001,2,1,1
517099,3306,1,1,1
517329,3302,2,1,1
517383,3710,1,1,1
517413,4004,2,1,1
517436,3304,2,1,1
517623,3804,2,1,1
517636,3105,1,1,1
517798,3802,2,1,1
517901,4007,1,1,1
517911,3902,1,1,1
518185,3710,1,1,1
518330,3805,2,1,1
518429,3103,1,1,1
518457,3705,2,1,1
518488,3705,1,1,1
518648,2802,2,1,1
518696,3105,1,1,1
518724,3107,2,1,1
518784,2902,1,1,1
518791,3302,2,1,1
519158,3104,2,1,1
519190,3102,1,1,1
519198,3704,1,1,1
519240,4109,2,1,1
519275,3305,1,1,1
519349,3210,1,1,1
519666,3903,2,1,1
519675,3706,1,1,1
519709,4102,1,1,1
519776,3103,1,1,1
519958,3802,2,1,1
519989,4004,2,1,1
520002,3105,1,1,1
520013,4110,1,1,1
520215,3305,1,1,1
520216,3808,2,1,1
520245,2802,2,1,1
520250,4012,1,1,1
520655,2902,1,1,1
520707,2902,1,1,1
520769,4114,1,1,1
520783,4106,2,1,1
520956,3206,2,1,1
520982,3304,2,1,1
521050,2801,1,1,1
521497,3806,2,1,1
521615,4101,1,1,1
521851,3901,2,1,1
521924,4105,2,1,1
521953,3808,2,1,1
522094,4016,2,1,1
522163,3105,2,1,1
522183,3703,2,1,1
522208,3707,1,1,1
522261,3207,1,1,1
522339,3902,1,1,1
522383,3303,1,1,1
522424,4103,1,1,1
522481,3705,2,1,1
522494,2802,2,1,1
